person_id,人名,显示名,字或号,正式称号,建议文件名
yuanjie,原杰,,,太子少保原襄敏公,portrait_yuanjie.png
yuanjing,袁鲸,,石麟,都察院左副都御史,portrait_yuanjing.png
yuanjixian,袁继咸,,,督师,portrait_yuanjixian.png
yuankai,袁凯,,字景文,监察御史,portrait_yuankai.png
yuankai-2,袁恺,,,士,portrait_yuankai_2.png
yuankeli,袁可立,,礼卿,兵部尚书,portrait_yuankeli.png
yuanwei,袁炜,,,户部尚书,portrait_yuanwei.png
yuanyingtai,袁应泰,,大来,至右佥都御史,portrait_yuanyingtai.png
yuanzhi,袁袠,,,尚书,portrait_yuanzhi.png
yuanzhongdao,袁中道,,小修，一作少修，别字冲修,作家,portrait_yuanzhongdao.png
yuanzongdao,袁宗道,,伯修,士,portrait_yuanzongdao.png
yuanzongru,袁宗儒,,,户部左侍郎,portrait_yuanzongru.png
yudayou,俞大猷,,志辅,右都督,portrait_yudayou.png
yuezheng,岳正,,,兴化府知府,portrait_yuezheng.png
yuhuang,余煌,,,成一甲第一名进士,portrait_yuhuang.png
yujian,俞谏,,,右都御史,portrait_yujian.png
yujun,余濬,,,监察御史,portrait_yujun.png
yukongjian,于孔兼,,,三王,portrait_yukongjian.png
yulian,余濂,,,江西乡试第二十四名举人,portrait_yulian.png
yumaoheng,余懋衡,,,南京吏部尚书,portrait_yumaoheng.png
yuqian-2,虞谦,,,杭州知府,portrait_yuqian_2.png
yushan,俞山,,,浙江承宣布政使,portrait_yushan.png
yushan-2,余珊,,,澧州知州,portrait_yushan_2.png
yushenxing,于慎行,,,礼部尚书,portrait_yushenxing.png
yushi,喻时,,,巡抚,portrait_yushi.png
yushiji,俞士吉,,,朝鲜国王,portrait_yushiji.png
yutonghai,俞通海,,碧泉,豫国公,portrait_yutonghai.png
yuxili,喻希礼,,,尚书,portrait_yuxili.png
yuxin,郁新,,,户部尚书,portrait_yuxin.png
yuyinggui,余应桂,,,兵部侍郎兼右佥都御史督师,portrait_yuyinggui.png
yuyuede,余曰德,,,员外郎,portrait_yuyuede.png
yuyunwen,俞允文,,,书法家,portrait_yuyunwen.png
yuzijun,余子俊,,,兵部尚书,portrait_yuzijun.png
zangyingkui,臧应奎,,,浙江承宣布政使,portrait_zangyingkui.png
zhanerxuan,詹尔选,,,给事中,portrait_zhanerxuan.png
zhangbangqi,张邦奇,,,作家,portrait_zhangbangqi.png
zhangben,张本,,,南京兵部尚书,portrait_zhangben.png
zhangbi,张弼,,,福建南安府知府,portrait_zhangbi.png
zhangbing,张昺,,,工部右侍郎,portrait_zhangbing.png
zhangbingwen,张秉文,,,户部主事,portrait_zhangbingwen.png
zhangbojing,张伯鲸,,瀚伯,兵部左侍郎,portrait_zhangbojing.png
zhangcai,张彩,,尚质,尚书,portrait_zhangcai.png
zhangcan,张澯,,,南京兵部尚书,portrait_zhangcan.png
zhangchang,章敞,,,郎中,portrait_zhangchang.png
zhangchen,张臣,,,都督,portrait_zhangchen.png
zhangchong,张翀,,,江西广信府知府,portrait_zhangchong.png
zhangchou,张筹,,,礼部尚书,portrait_zhangchou.png
zhangchun,张淳,,,应天府乡试第一百十七名举人,portrait_zhangchun.png
zhangcong,张璁,,秉用,内阁首辅,portrait_zhangcong.png
zhangdai,张岱,,字宗子，又字石公,三代进士,portrait_zhangdai.png
zhangdan,张𬘘,,,吏部尚书,portrait_zhangdan.png
zhangdesheng,张德胜,,仁辅(一字仁甫),蔡国公,portrait_zhangdesheng.png
zhangding,张嵿,,,南京工部尚书,portrait_zhangding.png
zhangfeng,张凤,,,南京户部尚书,portrait_zhangfeng.png
zhangfengyi,张凤翼,,伯起,戏曲家,portrait_zhangfengyi.png
zhangfu,张辅,,,英国公,portrait_zhangfu.png
zhangfu-2,张黻,,,士,portrait_zhangfu_2.png
zhangfuhua,张敷华,,公实,都察院左都御史,portrait_zhangfuhua.png
zhangguangqian,张光前,,,知县,portrait_zhangguangqian.png
zhangguowei,张国维,,其四,巡抚,portrait_zhangguowei.png
zhanghan,张瀚,,,湖广布政司右参议,portrait_zhanghan.png
zhanghan-2,张汉,,,甘肃巡抚,portrait_zhanghan_2.png
zhanghanqing,张汉卿,,,河南承宣布政使,portrait_zhanghanqing.png
zhanghe,张赫,,,航海侯,portrait_zhanghe.png
zhangheming,张鹤鸣,,元平,江西道试御史,portrait_zhangheming.png
zhanghongzhi,张弘至,,,南安府知府,portrait_zhanghongzhi.png
zhanghuangyan,张煌言,,玄著,东阁大学士兼兵部尚书,portrait_zhanghuangyan.png
zhangji,张骥,,,巡抚,portrait_zhangji.png
zhangjia,张槚,,,赠南京工部尚书,portrait_zhangjia.png
zhangjian-2,张简,,,兵部主事,portrait_zhangjian_2.png
zhangjiayin,张佳胤,,肖甫(一作肖夫、肖父),万历间累官蓟辽总督,portrait_zhangjiayin.png
zhangjiayu,张家玉,,元子、玄子,右佥都御史,portrait_zhangjiayu.png
zhangjimeng,张继孟,,,浙江承宣布政使,portrait_zhangjimeng.png
zhangjin,张津,,,广东承宣布政使,portrait_zhangjin.png
zhangkeda,张可大,,,都督,portrait_zhangkeda.png
zhangkejian,张克俭,,,河南巡抚,portrait_zhangkejian.png
zhangkentang,张肯堂,,载宁,东阁大学士兼吏部尚书,portrait_zhangkentang.png
zhangkuang,章旷,,,次年巡抚,portrait_zhangkuang.png
zhangkui,张逵,,,赠光禄少卿,portrait_zhangkui.png
zhangkunfang,张焜芳,,,南平知县,portrait_zhangkunfang.png
zhanglong,张龙,,,凤翔侯,portrait_zhanglong.png
zhanglu,张录,,,山东承宣布政使,portrait_zhanglu.png
zhanglun,张伦,,,河北诸卫指挥使,portrait_zhanglun.png
zhanglun-2,章纶,,,礼部郎中,portrait_zhanglun_2.png
zhangluojun,张罗俊,,,举人,portrait_zhangluojun.png
zhangmao,章懋,,,士,portrait_zhangmao.png
zhangmeihe,张美和,,,翰林院编修,portrait_zhangmeihe.png
zhangmengnan,张孟男,,,南京工部尚书,portrait_zhangmengnan.png
zhangmingfeng,张鸣凤,,,永康县知县,portrait_zhangmingfeng.png
zhangmingshi,张名世,,今我,总兵官,portrait_zhangmingshi.png
zhangmingzhen,张名振,,侯服,定西侯,portrait_zhangmingzhen.png
zhangnai,张鼐,,,南京右都御史,portrait_zhangnai.png
zhangne,张讷,,敏行,翰林院检讨,portrait_zhangne.png
zhangpinggongzhu,长平公主,,,长平公主,portrait_zhangpinggongzhu.png
zhangpu,张溥,,,南京工部尚书,portrait_zhangpu.png
zhangpu-2,张璞,,,归安县知县,portrait_zhangpu_2.png
zhangqi,张麒,,,河南承宣布政使,portrait_zhangqi.png
zhangqiao,章侨,,,浙江承宣布政使,portrait_zhangqiao.png
zhangqin-2,张芹,,,江西承宣布政使,portrait_zhangqin_2.png
zhangqiping,张其平,,,巡抚,portrait_zhangqiping.png
zhangquan,张铨,,,都督,portrait_zhangquan.png
zhangrenxue,张任学,,,总兵,portrait_zhangrenxue.png
zhangruitu,张瑞图,,,武英殿大学士,portrait_zhangruitu.png
zhangsheng,张升,,,礼部尚书,portrait_zhangsheng.png
zhangshenyan,张慎言,,金铭,吏部尚书,portrait_zhangshenyan.png
zhangshicheng,张士诚,,,元朝太师兼右丞相,portrait_zhangshicheng.png
zhangshilong,张士隆,,,知州,portrait_zhangshilong.png
zhangsizhi,张四知,,伯廉,武英殿大学士,portrait_zhangsizhi.png
zhangtai,张泰,,叔亨,文学家,portrait_zhangtai.png
zhangtongchang,张同敞,,仍高,江陵伯,portrait_zhangtongchang.png
zhangwei,张位,,,礼部尚书,portrait_zhangwei.png
zhangweishi,张维世,,,河南承宣布政使,portrait_zhangweishi.png
zhangwen,张温,,,会宁侯,portrait_zhangwen.png
zhangwenda,张问达,,德允,吏部尚书,portrait_zhangwenda.png
zhangwenjin,张文锦,,,大同巡抚,portrait_zhangwenjin.png
zhangwenyun,张文运,,,河南修武县知县,portrait_zhangwenyun.png
zhangwoxu,张我续,,胤祧、叔子,川贵总督,portrait_zhangwoxu.png
zhangxian,张宪,,,士,portrait_zhangxian.png
zhangxin,张信,,,郧国公,portrait_zhangxin.png
zhangxing,张兴,,,安乡伯,portrait_zhangxing.png
zhangxuan,张宣,,,诗人,portrait_zhangxuan.png
zhangxuan-2,张选,,,六安卫正千户,portrait_zhangxuan_2.png
zhangxuan-3,张瑄,,,士,portrait_zhangxuan_3.png
zhangyanfang,张彦方,,,乐平知县,portrait_zhangyanfang.png
zhangyangmeng,张养蒙,,,左副都御史,portrait_zhangyangmeng.png
zhangyanrui,张衍瑞,,,清丰县知县,portrait_zhangyanrui.png
zhangyao-2,张耀,,,指挥使,portrait_zhangyao_2.png
zhangyi,章溢,,,御史,portrait_zhangyi.png
zhangyi-2,张翼,,,鹤庆侯,portrait_zhangyi_2.png
zhangyi-3,张益,,,士,portrait_zhangyi_3.png
zhangyiming,张翼明,,,大同巡抚,portrait_zhangyiming.png
zhangyingzhi,张应治,,,行人,portrait_zhangyingzhi.png
zhangyining,张以宁,,,中进士,portrait_zhangyining.png
zhangyongming,张永明,,,刑部尚书,portrait_zhangyongming.png
zhangyu,张玉,,世美,忠显,portrait_zhangyu.png
zhangyuan,张原,,,陕西承宣布政使,portrait_zhangyuan.png
zhangyuanxun,张元勋,,,浙江承宣布政使,portrait_zhangyuanxun.png
zhangyuanzhen,张元祯,,,巡抚,portrait_zhangyuanzhen.png
zhangyue,张悦,,,左佥都御史,portrait_zhangyue.png
zhangyue-2,张岳,,,江西巡抚,portrait_zhangyue_2.png
zhangyue-3,张岳,,,江西巡抚,portrait_zhangyue_3.png
zhangyuetao,张曰韬,,,常州府推官,portrait_zhangyuetao.png
zhangyufei,张裕妃,,,裕妃,portrait_zhangyufei.png
zhangyundeng,张允登,,,杀知县,portrait_zhangyundeng.png
zhangzan,张瓒,,,调宁波府知府,portrait_zhangzan.png
zhangzhengchen,章正宸,,羽侯,给事中,portrait_zhangzhengchen.png
zhangzhenguan,张贞观,,,追赠太常寺少卿,portrait_zhangzhenguan.png
zhangzhenxiu,张振秀,,,太常寺少卿,portrait_zhangzhenxiu.png
zhangzhi,张治,,文邦,茶陵四大学士,portrait_zhangzhi.png
zhangzhifa,张至发,,圣鹄,内阁首辅,portrait_zhangzhifa.png
zhangzhixiang,张之象,,,顺天通判,portrait_zhangzhixiang.png
zhangzonglian,张宗琏,,,士,portrait_zhangzonglian.png
zhanrong,詹荣,,,大同巡抚,portrait_zhanrong.png
zhanruoshui,湛若水,,,兵三部尚书,portrait_zhanruoshui.png
zhanshi,詹轼,,,兵部员外郎,portrait_zhanshi.png
zhantong,詹同,,,郴州学正,portrait_zhantong.png
zhanyangbi,詹仰庇,,,刑部右侍郎,portrait_zhanyangbi.png
zhanzhaoheng,詹兆恒,,,少卿,portrait_zhanzhaoheng.png
zhaobingran,赵炳然,,,巡抚,portrait_zhaobingran.png
zhaocanlu,赵参鲁,,,南京刑部尚书,portrait_zhaocanlu.png
zhaochu,赵俶,,,国子博士,portrait_zhaochu.png
zhaodesheng,赵德胜,,,武桓,portrait_zhaodesheng.png
zhaofang,赵汸,,,经学家,portrait_zhaofang.png
zhaofu,赵辅,,,武靖伯,portrait_zhaofu.png
zhaogong,赵羾,,,礼部尚书,portrait_zhaogong.png
zhaoguangbian,赵光抃,,,骤得太仆少卿,portrait_zhaoguangbian.png
zhaoguozhong,赵国忠,,,都督,portrait_zhaoguozhong.png
zhaohan,赵汉,,,浙江承宣布政使,portrait_zhaohan.png
zhaohaode,赵好德,,,吏部尚书,portrait_zhaohaode.png
zhaohuan,赵焕,,文光,南京右佥都御史,portrait_zhaohuan.png
zhaohuang,赵璜,,,江西承宣布政使,portrait_zhaohuang.png
zhaojie,赵介,,,诗人,portrait_zhaojie.png
zhaojin,赵锦,,,兵部尚书,portrait_zhaojin.png
zhaojitong,赵季通,,,龙溪知县,portrait_zhaojitong.png
zhaolvjiao,赵率教,,希龙,总兵,portrait_zhaolvjiao.png
zhaonanxing,赵南星,,梦白,吏部尚书,portrait_zhaonanxing.png
zhaorong,赵荣,,,大理右少卿,portrait_zhaorong.png
zhaoshen,赵绅,,,登第三甲第十八名进士,portrait_zhaoshen.png
zhaosheng,赵胜,,,昌宁侯,portrait_zhaosheng.png
zhaoshichun,赵时春,,,巡抚,portrait_zhaoshichun.png
zhaoshiqing,赵世卿,,,户部尚书,portrait_zhaoshiqing.png
zhaowenhua,赵文华,,,工部尚书,portrait_zhaowenhua.png
zhaoyan,赵彦,,,登三甲第一百零四名进士,portrait_zhaoyan.png
zhaoyongxian,赵用贤,,,检讨,portrait_zhaoyongxian.png
zhaoyou,赵佑,,,四川承宣布政使,portrait_zhaoyou.png
zhaoyu,赵豫,,,兵部员外郎,portrait_zhaoyu.png
zhaozhenji,赵贞吉,,孟静,文渊阁大学士,portrait_zhaozhenji.png
zhaozhigao,赵志皋,,汝迈,内阁首辅,portrait_zhaozhigao.png
zhengbengong,郑本公,,,山西行都指挥使,portrait_zhengbengong.png
zhengcai,郑彩,,羽公,总兵,portrait_zhengcai.png
zhengchen,郑辰,,,监察御史,portrait_zhengchen.png
zhengchenggong,郑成功,,明俨、大木,招讨大将军,portrait_zhengchenggong.png
zhengchongjian,郑崇俭,,大章,总督,portrait_zhengchongjian.png
zhengci,郑赐,,,工部尚书,portrait_zhengci.png
zhengding,郑定,,,延平府训导,portrait_zhengding.png
zhengguifei,郑贵妃,,,贵妃,portrait_zhengguifei.png
zhengguochang,郑国昌,,,户部主事,portrait_zhengguochang.png
zhengheng,郑亨,,,武安侯,portrait_zhengheng.png
zhenghua,郑华,,,士,portrait_zhenghua.png
zhengji,郑己,,,监察御史,portrait_zhengji.png
zhengjizhi,郑继之,,伯孝,吏部尚书,portrait_zhengjizhi.png
zhengjuzhen,郑居贞,,,巩昌通判,portrait_zhengjuzhen.png
zhengluo,郑洛,,禹秀,山东登州府推官,portrait_zhengluo.png
zhengluo-2,郑珞,,,浙江宁波府知府,portrait_zhengluo_2.png
zhengluoshu,郑洛书,,,上海县知县,portrait_zhengluoshu.png
zhenglvchun,郑履淳,,,刑部尚书,portrait_zhenglvchun.png
zhengsanjun,郑三俊,,,吏部尚书,portrait_zhengsanjun.png
zhengshanfu,郑善夫,,,诗人,portrait_zhengshanfu.png
zhengshili,郑士利,,,翰林院编修,portrait_zhengshili.png
zhengweihong,郑为虹,,,福建浦城县知县,portrait_zhengweihong.png
zhengweihuan,郑维桓,,,监察御史,portrait_zhengweihuan.png
zhengxiao,郑晓,,,刑部尚书,portrait_zhengxiao.png
zhengyipeng,郑一鹏,,,吏科给事中,portrait_zhengyipeng.png
zhengyiwei,郑以伟,,,礼部尚书,portrait_zhengyiwei.png
zhengyuchun,郑遇春,,,荥阳侯,portrait_zhengyuchun.png
zhengzhilong,郑芝龙,,曰甲,海防游击,portrait_zhengzhilong.png
zhengzibi,郑自璧,,,工科给事中,portrait_zhengzibi.png
zhiding,智铤,,定甫,山西参议,portrait_zhiding.png
zhonghuamin,钟化民,,,浙江承宣布政使,portrait_zhonghuamin.png
zhongtong,钟同,,,监察御史,portrait_zhongtong.png
zhongxing,钟惺,,伯敬,文学家,portrait_zhongxing.png
zhongyuzheng,钟羽正,,叔濂,工部尚书,portrait_zhongyuzheng.png
zhoubiao,周镳,,,戊辰科进士,portrait_zhoubiao.png
zhoubingmo,周炳谟,,,追赠礼部尚书,portrait_zhoubingmo.png
zhouchaorui,周朝瑞,,,吏科给事中,portrait_zhouchaorui.png
zhouchen,周忱,,忱,巡抚,portrait_zhouchen.png
zhoudaodeng,周道登,,文岸,礼部尚书兼东阁大学士,portrait_zhoudaodeng.png
zhoudexing,周德兴,,,江夏侯,portrait_zhoudexing.png
zhoufengxiang,周凤翔,,仪伯,左谕德,portrait_zhoufengxiang.png
zhoufu,周𫓧,,,山西承宣布政使,portrait_zhoufu.png
zhouguang,周广,,,御史,portrait_zhouguang.png
zhouhongmo,周洪谟,,,礼部尚书,portrait_zhouhongmo.png
zhouhongzu,周弘祖,,,南京御史,portrait_zhouhongzu.png
zhoujiamo,周嘉谟,,,巡抚,portrait_zhoujiamo.png
zhoujin,周缙,,,永清典史,portrait_zhoujin.png
zhoujin-2,周金,,,登进士,portrait_zhoujin_2.png
zhoujing,周经,,伯常,户部尚书,portrait_zhoujing.png
zhoujingxin,周敬心,,,太学生,portrait_zhoujingxin.png
zhoumian,周冕,,,湖广等处承宣布政使,portrait_zhoumian.png
zhounan,周南,,,都察院右都御史,portrait_zhounan.png
zhouneng,周能,,,外祖父周能庆云侯,portrait_zhouneng.png
zhouqiyong,周期雍,,,刑部尚书,portrait_zhouqiyong.png
zhouqiyuan,周起元,,仲先,右佥都御史,portrait_zhouqiyuan.png
zhoushangwen,周尚文,,,监察御史,portrait_zhoushangwen.png
zhoushipu,周士朴,,,曲沃县知县,portrait_zhoushipu.png
zhoushixiu,周是修,,,霍邱训导,portrait_zhoushixiu.png
zhoushu,周述,,,让大学士,portrait_zhoushu.png
zhoushunchang,周顺昌,,景文,福州府推官,portrait_zhoushunchang.png
zhoushuxue,周述学,,,推荐给兵部尚书,portrait_zhoushuxue.png
zhousijian,周思兼,,,工部员外郎,portrait_zhousijian.png
zhoutianzuo,周天佐,,,士,portrait_zhoutianzuo.png
zhouweichi,周维持,,,又言兵部尚书,portrait_zhouweichi.png
zhouxi,周玺,,,周玺与游击,portrait_zhouxi.png
zhouxian,周贤,,,都督,portrait_zhouxian.png
zhouxian-2,周宪,,,湖广承宣布政使,portrait_zhouxian_2.png
zhouxin,周新,,,监察御史,portrait_zhouxin.png
zhouxu,周叙,,,江西承宣布政使,portrait_zhouxu.png
zhouxuan,周瑄,,廷玉,南京刑部尚书,portrait_zhouxuan.png
zhouxuan-3,周玄,,,礼部员外郎,portrait_zhouxuan_3.png
zhouyanru,周延儒,,玉绳,内阁首辅,portrait_zhouyanru.png
zhouyi,周怡,,,大学士,portrait_zhouyi.png
zhouying,周瑛,,,衡州府知府,portrait_zhouying.png
zhouyingqiu,周应秋,,茂寔,吏部尚书,portrait_zhouyingqiu.png
zhouyong,周用,,,吏部尚书,portrait_zhouyong.png
zhouyongchun,周永春,,孟泰,辽东巡抚,portrait_zhouyongchun.png
zhouyuji,周遇吉,,萃蓭,山西总兵官,portrait_zhouyuji.png
zhouzhen,周祯,,,御史,portrait_zhouzhen.png
zhouzhen-2,周浈,,,亦至刑部尚书,portrait_zhouzhen_2.png
zhouzhimao,周之茂,,,淮安知府,portrait_zhouzhimao.png
zhouzongjian,周宗建,,季侯,尚书,portrait_zhouzongjian.png
zhuangchang,庄昶,,,尚书,portrait_zhuangchang.png
zhuangde,庄得,,,南军都指挥,portrait_zhuangde.png
zhubai,朱柏,,,戾,portrait_zhubai.png
zhubiao,朱标,,,皇太子,portrait_zhubiao.png
zhuchangfang,朱常淓,,敬一,潞王监国,portrait_zhuchangfang.png
zhuchanghao,朱常浩,,,瑞王,portrait_zhuchanghao.png
zhuchangluo,朱常洛,,,明光宗,portrait_zhuchangluo.png
zhuchangxun,朱常洵,,,福王,portrait_zhuchangxun.png
zhuchangying,朱常瀛,,,桂王,portrait_zhuchangying.png
zhuchenhao,朱宸濠,,,上高王,portrait_zhuchenhao.png
zhucijiong,朱慈炯,,,定王,portrait_zhucijiong.png
zhucilang,朱慈烺,,,皇太子,portrait_zhucilang.png
zhucunshu,朱存枢,,,秦王,portrait_zhucunshu.png
zhudadian,朱大典,,延之,东阁大学士兼兵部尚书,portrait_zhudadian.png
zhudianyang,朱典楧,,,镇国将军,portrait_zhudianyang.png
zhudong,朱栋,,,郢靖王,portrait_zhudong.png
zhufu,朱榑,,,齐恭王,portrait_zhufu.png
zhugang,朱棡,,,晋王,portrait_zhugang.png
zhugaochi,朱高炽,,,明仁宗,portrait_zhugaochi.png
zhugaosui,朱高燧,,,赵王,portrait_zhugaosui.png
zhugaoxu,朱高煦,,,汉王,portrait_zhugaoxu.png
zhugeng,朱赓,,,内阁首辅,portrait_zhugeng.png
zhugongxiao,朱恭枵,,,周世子,portrait_zhugongxiao.png
zhugui,朱桂,,,代王,portrait_zhugui.png
zhuguozuo,朱国祚,,,户部尚书,portrait_zhuguozuo.png
zhuheng,朱衡,,士南,士,portrait_zhuheng.png
zhuhengjia,朱亨嘉,,,靖江王,portrait_zhuhengjia.png
zhuhongmo,朱鸿谟,,,山东承宣布政使,portrait_zhuhongmo.png
zhuhoucong,朱厚熜,,,明世宗,portrait_zhuhoucong.png
zhuhouwan,朱厚烷,,,恭,portrait_zhuhouwan.png
zhuhouzhao,朱厚照,,,明武宗,portrait_zhuhouzhao.png
zhuhuabi,朱华壁,,,楚贞王,portrait_zhuhuabi.png
zhuhuakui,朱华奎,,,楚王,portrait_zhuhuakui.png
zhuhui,朱橞,,,谷王,portrait_zhuhui.png
zhujiamin,朱家民,,,涪州知州,portrait_zhujiamin.png
zhujian,朱见深,,,明宪宗,portrait_zhujian.png
zhujianjun,朱见浚,,,简,portrait_zhujianjun.png
zhujianlin,朱见潾,,,荣王,portrait_zhujianlin.png
zhujianpei,朱见沛,,,徽王,portrait_zhujianpei.png
zhujianshu,朱见澍,,,秀怀王,portrait_zhujianshu.png
zhujianze,朱见泽,,,简,portrait_zhujianze.png
zhujie,朱节,,,赠光禄寺少卿,portrait_zhujie.png
zhujihuang,朱集璜,,,参将,portrait_zhujihuang.png
zhujing,朱桱,,,定,portrait_zhujing.png
zhujizuo,朱继祚,,立望,忠节,portrait_zhujizuo.png
zhuliangzu,朱亮祖,,,永嘉侯,portrait_zhuliangzu.png
zhumengwan,朱孟烷,,,楚世子,portrait_zhumengwan.png
zhumengyan,朱梦炎,,,礼部尚书,portrait_zhumengyan.png
zhumiqian,朱弥钳,,,文城王,portrait_zhumiqian.png
zhumo,朱模,,,沈王,portrait_zhumo.png
zhuneng,朱能,,,成国公,portrait_zhuneng.png
zhupian,朱楩,,,岷王,portrait_zhupian.png
zhuqian,朱谦,,,抚宁伯,portrait_zhuqian.png
zhuqin,朱钦,,,山东巡抚,portrait_zhuqin.png
zhuqiyu,朱祁钰,,,明代宗,portrait_zhuqiyu.png
zhuqizhen,朱祁镇,,,明英宗,portrait_zhuqizhen.png
zhuquan,朱权,,,宁王,portrait_zhuquan.png
zhurong,朱荣,,,武进伯,portrait_zhurong.png
zhushan,朱善,,,文渊阁大学士,portrait_zhushan.png
zhushang,朱裳,,,都察院右副都御史,portrait_zhushang.png
zhushangbing,朱尚炳,,,秦王,portrait_zhushangbing.png
zhusheng,朱升,,允升,翰林学士,portrait_zhusheng.png
zhushenxuan,朱审烜,,,晋王,portrait_zhushenxuan.png
zhushihong,朱识鋐,,,肃王,portrait_zhushihong.png
zhushou,朱寿,,,舳舻侯,portrait_zhushou.png
zhushouxian,诸寿贤,,,会南畿督学御史房寰连疏参奏都御史,portrait_zhushouxian.png
zhushuang,朱樉,,,秦王,portrait_zhushuang.png
zhushugui,朱术桂,,天球,长阳王,portrait_zhushugui.png
zhushuya,朱术雅,,,长阳王,portrait_zhushuya.png
zhusong,朱松,,,韩宪王,portrait_zhusong.png
zhusu,朱橚,,,定,portrait_zhusu.png
zhutan,朱檀,,,鲁王,portrait_zhutan.png
zhutianjiao,朱恬烄,,,宣,portrait_zhutianjiao.png
zhutianlin,朱天麟,,,江西饶州府推官,portrait_zhutianlin.png
zhutinghuan,朱廷焕,,,追赠右副都御史,portrait_zhutinghuan.png
zhutingsheng,朱廷声,,,江西承宣布政使,portrait_zhutingsheng.png
zhuwan,朱纨,,,都察院右都御史,portrait_zhuwan.png
zhuwanling,祝万龄,,,陕西承宣布政使,portrait_zhuwanling.png
zhuwannian,朱万年,,,莱州府知府,portrait_zhuwannian.png
zhuweijing,朱维京,,,三王,portrait_zhuweijing.png
zhuwubi,朱吾弼,,,御史,portrait_zhuwubi.png
zhuxieyuan,朱燮元,,,兵部尚书贵州总督,portrait_zhuxieyuan.png
zhuxizhou,朱希周,,,礼部侍郎,portrait_zhuxizhou.png
zhuyang,朱楧,,,汉王,portrait_zhuyang.png
zhuyihai,朱以海,,巨川,鲁王监国,portrait_zhuyihai.png
zhuyijun,朱翊钧,,万历,明神宗,portrait_zhuyijun.png
zhuyiliu,朱翊镠,,,潞王,portrait_zhuyiliu.png
zhuyiming,朱翊铭,,,忠,portrait_zhuyiming.png
zhuying,朱楹,,,惠,portrait_zhuying.png
zhuyingdeng,朱应登,,,诗人,portrait_zhuyingdeng.png
zhuyipai,朱以派,,衍宗,鲁王,portrait_zhuyipai.png
zhuyongyou,朱永佑,,,甲子科举人,portrait_zhuyongyou.png
zhuyou,朱右,,,员外郎,portrait_zhuyou.png
zhuyoubin,朱佑槟,,,益王,portrait_zhuyoubin.png
zhuyoudun,朱有燉,,,周定王,portrait_zhuyoudun.png
zhuyouhui,朱佑楎,,,衡王,portrait_zhuyouhui.png
zhuyouji,朱由楫,,,齐思王,portrait_zhuyouji.png
zhuyoujian,朱由检,,,明思宗,portrait_zhuyoujian.png
zhuyoukui,朱由樻,,,崇愍王,portrait_zhuyoukui.png
zhuyoulang,朱由榔,,,永历帝,portrait_zhuyoulang.png
zhuyoumo,朱由模,,,怀惠王,portrait_zhuyoumo.png
zhuyousong,朱由崧,,福八(小字),弘光帝,portrait_zhuyousong.png
zhuyoutang,朱祐樘,,,明孝宗,portrait_zhuyoutang.png
zhuyouxiao,朱由校,,,明熹宗,portrait_zhuyouxiao.png
zhuyouxu,朱由栩,,,湘怀王,portrait_zhuyouxu.png
zhuyouyan,朱由棪,,系孙,赵王,portrait_zhuyouyan.png
zhuyouzhan,朱由橏,,,慧昭王,portrait_zhuyouzhan.png
zhuyouzhen,朱由桢,,,荣王,portrait_zhuyouzhen.png
zhuyuan,竺渊,,,福建布政使,portrait_zhuyuan.png
zhuyueyao,朱悦燿,,,悼隐,portrait_zhuyueyao.png
zhuyujian,朱聿键,,长寿(小字),隆武帝,portrait_zhuyujian.png
zhuyunming,祝允明,,希哲,作家,portrait_zhuyunming.png
zhuyuyan,朱与言,,,士,portrait_zhuyuyan.png
zhuyuyu,朱聿鐭,,,绍武帝,portrait_zhuyuyu.png
zhuzaihe,朱载壑,,,皇太子,portrait_zhuzaihe.png
zhuzaihou,朱载坖,,,明穆宗,portrait_zhuzaihou.png
zhuzaiji,朱载基,,,皇太子,portrait_zhuzaiji.png
zhuzailun,朱载埨,,,辅城王,portrait_zhuzailun.png
zhuzaiyu,朱载堉,,伯勤,端清,portrait_zhuzaiyu.png
zhuzaizhen,朱载圳,,,景王,portrait_zhuzaizhen.png
zhuzhanao,朱瞻墺,,,淮王,portrait_zhuzhanao.png
zhuzhangang,朱瞻堈,,,荆宪王,portrait_zhuzhangang.png
zhuzhanji2,朱瞻垍,,,庄,portrait_zhuzhanji2.png
zhuzhanjun,朱瞻埈,,,郑王,portrait_zhuzhanjun.png
zhuzhanshan,朱瞻墡,,,襄宪王,portrait_zhuzhanshan.png
zhuzhanshan2,朱瞻埏,,,卫王,portrait_zhuzhanshan2.png
zhuzhe,朱淛,,,御史,portrait_zhuzhe.png
zhuzhi,朱植,,,卫王,portrait_zhuzhi.png
zhuzhifan,朱寘鐇,,,安化王,portrait_zhuzhifan.png
zhuzhifeng,朱之冯,,,巡抚,portrait_zhuzhifeng.png
zhuzhishu,朱至澍,,,蜀世子,portrait_zhuzhishu.png
zhuzi,朱梓,,,潭王,portrait_zhuzi.png
zongchen,宗臣,,子相,福建提学副使,portrait_zongchen.png
zouji,邹济,,,除礼部郎中,portrait_zouji.png
zouji-2,邹缉,,,星子教谕,portrait_zouji_2.png
zoushiyan,邹师颜,,,尚书,portrait_zoushiyan.png
zoushouyi,邹守益,,,翰林院编修,portrait_zoushouyi.png
zouweilian,邹维琏,,,福建巡抚,portrait_zouweilian.png
